date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:27	221/221	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:10:27%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=3404	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captchae9f7.gif	(from https://ummulqurodepok.sch.id/blog/virtual-uq-expo-sdit-ummul-quro-depok/)
15:10:29	4244/4244	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:10:29%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/1979	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/1979.json	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:29	945/945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/feed/index.html	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:30	2318/2318	---MCZ	200	added ('OK')	application/json	etag:W/%2212034-1752739829;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Finilah-sekolah-kami-sdit-ummul-quro-depok-2%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed75d5.json	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:10:30%20GMT	https://ummulqurodepok.sch.id/?p=1979	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index1e78.html	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:31	2469/2469	---MCZ	200	added ('OK')	text/xml	etag:W/%2212035-1752739830;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Finilah-sekolah-kami-sdit-ummul-quro-depok-2%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed8f9a	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:33	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:10:32%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-21-at-10.17.44-300x300.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-21-at-10.17.44-300x300.jpeg	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:35	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:10:34%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-21-at-10.17.45-300x300.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-21-at-10.17.45-300x300.jpeg	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:37	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:10:36%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-21-at-10.17.45-1-300x300.jpeg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/01/WhatsApp-Image-2021-01-21-at-10.17.45-1-300x300.jpeg	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:37	217/217	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:10:37%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=7987	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha05b8.gif	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-2/)
15:10:38	4651/4651	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:10:38%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/1978	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/1978.json	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/)
15:10:39	945/945	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/feed/index.html	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/)
15:10:40	2318/2318	---MCZ	200	added ('OK')	application/json	etag:W/%2212036-1752739839;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Finilah-sekolah-kami-sdit-ummul-quro-depok-1%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed086b.json	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/)
15:10:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:10:40%20GMT	https://ummulqurodepok.sch.id/?p=1978	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexe504.html	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/)
15:10:41	2469/2469	---MCZ	200	added ('OK')	text/xml	etag:W/%2212037-1752739840;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Finilah-sekolah-kami-sdit-ummul-quro-depok-1%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedd96f	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/)
15:10:41	240/240	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:10:41%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=2514	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha7310.gif	(from https://ummulqurodepok.sch.id/blog/inilah-sekolah-kami-sdit-ummul-quro-depok-1/)
15:10:42	4604/4604	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:10:42%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/1980	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/1980.json	(from https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/)
15:10:43	946/946	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/feed/index.html	(from https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/)
15:10:44	2322/2322	---MCZ	200	added ('OK')	application/json	etag:W/%2212038-1752739843;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmenghafal-al-quran-adalah-budaya-sekolah-kami%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embedb673.json	(from https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/)
15:10:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:10:44%20GMT	https://ummulqurodepok.sch.id/?p=1980	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index76ee.html	(from https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/)
15:10:45	2476/2476	---MCZ	200	added ('OK')	text/xml	etag:W/%2212039-1752739844;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fmenghafal-al-quran-adalah-budaya-sekolah-kami%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed406b	(from https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/)
15:10:45	211/211	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:10:45%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=4476	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captchac8de.gif	(from https://ummulqurodepok.sch.id/blog/menghafal-al-quran-adalah-budaya-sekolah-kami/)
15:10:47	85037/85037	---MCZ	200	added ('OK')	text/html	date:Thu,%2017%20Jul%202025%2008:10:46%20GMT	https://ummulqurodepok.sch.id/blog/jelang-ujian-smpit-ummul-quro-gelar-achievement-motivation-training/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/jelang-ujian-smpit-ummul-quro-gelar-achievement-motivation-training/index.html	(from https://ummulqurodepok.sch.id/blog/category/yayasan/smpit/page/3/)
15:10:47	4308/4308	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:10:47%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/1991	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/1991.json	(from https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/)
15:10:48	919/919	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/feed/index.html	(from https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/)
15:10:48	2452/2452	---MCZ	200	added ('OK')	application/json	etag:W/%2212040-1752739847;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fhaflu-takhrij-smpit-2021-angkatan-xii%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed1fcf.json	(from https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/)
15:10:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:10:49%20GMT	https://ummulqurodepok.sch.id/?p=1991	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexe741.html	(from https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/)
15:10:50	2638/2638	---MCZ	200	added ('OK')	text/xml	etag:W/%2212041-1752739849;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fhaflu-takhrij-smpit-2021-angkatan-xii%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed22c9	(from https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/)
15:10:50	223/223	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:10:50%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=1738	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha1885.gif	(from https://ummulqurodepok.sch.id/blog/haflu-takhrij-smpit-2021-angkatan-xii/)
15:10:52	5265/5265	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:10:52%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/2002	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/2002.json	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:53	1099/1099	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/feed/index.html	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:54	2749/2749	---MCZ	200	added ('OK')	application/json	etag:W/%2212042-1752739853;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fpentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed6bb7.json	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:10:54%20GMT	https://ummulqurodepok.sch.id/?p=2002	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index68e0.html	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:55	2941/2941	---MCZ	200	added ('OK')	text/xml	etag:W/%2212043-1752739854;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fpentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed2bb3	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:55	231/231	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:10:55%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=5677	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captchaf09b.gif	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:57	1138/1138	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/feed/index.html	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:10:57	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:10:57%20GMT	https://ummulqurodepok.sch.id/2021/09/05/wakil-walikota-depok-meninjau-lokasi-vaksinasi-sit-ummul-quro-depok/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/2021/09/05/wakil-walikota-depok-meninjau-lokasi-vaksinasi-sit-ummul-quro-depok/index.html	(from https://ummulqurodepok.sch.id/blog/pentingnya-membangun-komunikasi-antara-sekolah-dan-orangtua-untuk-mensukseskan-pelaksanaan-ptmt/)
15:10:58	6482/6482	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:10:58%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/2001	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/2001.json	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:10:58	2806/2806	---MCZ	200	added ('OK')	application/json	etag:W/%2211667-1752650068;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fwakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed7482.json	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:11:00	2998/2998	---MCZ	200	added ('OK')	text/xml	etag:W/%2212044-1752739859;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fwakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed056e	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:11:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:11:00%20GMT	https://ummulqurodepok.sch.id/?p=2001	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/index133c.html	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:11:02	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:11:01%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/09/DSC_0175-1024x682.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/09/DSC_0175-1024x682.jpg	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:11:04	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:11:03%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/09/DSC_0179-1024x682.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/09/DSC_0179-1024x682.jpg	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:11:04	221/221	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:11:04%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=8888	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captchaa093.gif	(from https://ummulqurodepok.sch.id/blog/wakil-walikota-depok-bpk-ir-h-imam-budi-hartono-meninjau-lokasi-pos-pelayanan-vaksinasi-sit-ummul-quro-depok/)
15:11:05	4057/4057	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:11:05%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/2000	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/2000.json	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:06	2684/2684	---MCZ	200	added ('OK')	application/json	etag:W/%2211676-1752652235;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fsit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed9304.json	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:06	1077/1077	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/feed/index.html	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jul%202025%2008:11:07%20GMT	https://ummulqurodepok.sch.id/?p=2000	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/indexb3cc.html	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:07	2873/2873	---MCZ	200	added ('OK')	text/xml	etag:W/%2212045-1752739866;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fsit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum%2F&format=xml	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embed91b9	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:07	132622/132622	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jan%202024%2009:39:04%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/09/Foto-1-1024x812.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/09/Foto-1-1024x812.jpg	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:10	79704/79704	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jul%202025%2008:11:09%20GMT	https://ummulqurodepok.sch.id/wp-content/uploads/2021/09/Foto-2-795x1024.jpg	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/uploads/2021/09/Foto-2-795x1024.jpg	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:10	238/238	---M--	200	added ('OK')	image/gif	date:Thu,%2017%20Jul%202025%2008:11:10%20GMT	https://ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha.php?wpcaptcha-generate-image=true&color=%23FFFFFF&noise=1&id=5740	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-content/plugins/advanced-google-recaptcha/libs/captcha8f0b.gif	(from https://ummulqurodepok.sch.id/blog/sit-ummul-quro-depok-mengadakan-pos-pelayanan-vaksinasi-covid-19-untuk-usia-12-dan-umum/)
15:11:11	4475/4475	---MCZ	200	added ('OK')	application/json	date:Thu,%2017%20Jul%202025%2008:11:11%20GMT	https://ummulqurodepok.sch.id/wp-json/wp/v2/posts/1999	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/wp/v2/posts/1999.json	(from https://ummulqurodepok.sch.id/blog/gebyar-muharam-1443-h-pemberian-santunan-anak-yatim-piatu/)
15:11:12	2565/2565	---MCZ	200	added ('OK')	application/json	etag:W/%2212046-1752739871;br%22	https://ummulqurodepok.sch.id/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fummulqurodepok.sch.id%2Fblog%2Fgebyar-muharam-1443-h-pemberian-santunan-anak-yatim-piatu%2F	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/wp-json/oembed/1.0/embede7d0.json	(from https://ummulqurodepok.sch.id/blog/gebyar-muharam-1443-h-pemberian-santunan-anak-yatim-piatu/)
15:11:12	986/986	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266524eac905dba2c0b942bdc6dec7e2a%22	https://ummulqurodepok.sch.id/blog/gebyar-muharam-1443-h-pemberian-santunan-anak-yatim-piatu/feed/	C:/My%20Web%20Sites/ummul/ummulqurodepok.sch.id/blog/gebyar-muharam-1443-h-pemberian-santunan-anak-yatim-piatu/feed/index.html	(from https://ummulqurodepok.sch.id/blog/gebyar-muharam-1443-h-pemberian-santunan-anak-yatim-piatu/)
